ISO3,Country,Year,Underweight_Pct,HealthyWeight_Pct,Overweight_Pct,Obesity_Pct,Class1_Obesity_Pct,Class2_Obesity_Pct,Morbid_Obesity_Pct
FJI,Fiji,1983,0.07589668873084165,0.3904808215227611,0.29518050801432993,0.1723453138143801,0.12612073095699514,0.0352171542240971,0.01100742863328775
FJI,Fiji,1984,0.07373620771781285,0.3888823505374024,0.2971319596268339,0.17524464515195404,0.12820513985107715,0.03582835114496315,0.0112111541559137
FJI,Fiji,1985,0.0716479235904139,0.3871597809503141,0.2990868545864192,0.17818211506708082,0.13029580994577245,0.03645859373417015,0.0114277113871381
FJI,Fiji,1986,0.06963495026530986,0.38530044503295924,0.3010314106268871,0.18117968679181654,0.13240955295225634,0.037109859859420204,0.01166027398013995
FJI,Fiji,1987,0.0676871548114,0.38329505730279045,0.30297369373031946,0.18424094545587424,0.13455353504716627,0.03777699008494575,0.01191042032376215
FJI,Fiji,1988,0.06581312136872484,0.38115917036856206,0.30490538471035533,0.1873532068696823,0.13671313356048756,0.03846121297918155,0.01217886033001305
FJI,Fiji,1989,0.0640160600718993,0.37891171422283443,0.30679098915594116,0.19052865089258114,0.1389004998693491,0.0391633184219915,0.01246483260124045
FJI,Fiji,1990,0.062292169930000044,0.37658182055619316,0.3086279570712916,0.19374070170525626,0.14108033762667474,0.03989114877386995,0.01276921530471145
FJI,Fiji,1991,0.060640145890446154,0.3742007146767232,0.31037819081715945,0.19699954035636844,0.14325735378929594,0.0406430024226011,0.0130991841444712
FJI,Fiji,1992,0.05905556701814935,0.3717993286459181,0.3120253612248888,0.20029327704688643,0.14542280985563985,0.0414195802444884,0.0134508869467581
FJI,Fiji,1993,0.0575330338436063,0.36935566696457983,0.31357111211869604,0.20364346160037639,0.14759194285068974,0.04222665488132155,0.01382486386836505
FJI,Fiji,1994,0.056080817238107,0.3668131333782573,0.31500999216401104,0.20710410863404075,0.14979250388780418,0.043083924744526395,0.01422768000171005
FJI,Fiji,1995,0.0546885953779573,0.3641668736097995,0.31633833740955963,0.21070145824024475,0.1520315760825306,0.0440072655169383,0.0146626166407757
FJI,Fiji,1996,0.05334190973249425,0.3614176591577978,0.31755921042804075,0.21445488118568906,0.15432780560775416,0.0449917768627556,0.01513529871517915
FJI,Fiji,1997,0.05203829129425365,0.35852046071071325,0.31867300303677953,0.2184117289209696,0.15670950820382334,0.0460537368601651,0.01564848385698105
FJI,Fiji,1998,0.050793387483652905,0.3554603698638594,0.31966387437870236,0.22258516155722255,0.15918105987360096,0.047194052850440496,0.01621004883318095
FJI,Fiji,1999,0.049605362981317,0.35220489852702463,0.32053867657242074,0.22700115659859976,0.16176189039922756,0.048416266694975646,0.01682299950439645
FJI,Fiji,2000,0.0484784097126737,0.3487575167989355,0.3212941067291536,0.2316565777063733,0.1644226397404095,0.0497311331332955,0.01750280483266815
FJI,Fiji,2001,0.047408967441615796,0.34510151103780196,0.32192442115093695,0.23657500006460386,0.1671751623532898,0.05114686411687795,0.01825297359443595
FJI,Fiji,2002,0.0463928351979491,0.3412097479755919,0.32246373462191896,0.24175491140537136,0.1700005851088937,0.05267378520040745,0.0190805410960701
FJI,Fiji,2003,0.04542931413229476,0.3370403490943761,0.32290899487224917,0.24724039046603957,0.17292019903192846,0.054329582394876,0.019990609039235
FJI,Fiji,2004,0.0445159321714926,0.33264956719245714,0.3232412967403401,0.2529953195035217,0.17590792612763134,0.05609802126796495,0.020989372107925352
FJI,Fiji,2005,0.04365936337681655,0.3280739177771274,0.32345195307767305,0.25897430342058403,0.17891321174345892,0.057978468624377846,0.02208262305274725
FJI,Fiji,2006,0.0428563429021597,0.3233789748533391,0.3235120403774156,0.26514783574962186,0.18190465402951644,0.059967508048210605,0.023275673671894696
FJI,Fiji,2007,0.042103003662070995,0.31863804718039934,0.32338448933390884,0.2714864727702344,0.18485746020772936,0.06206056733226565,0.0245684452302393
FJI,Fiji,2008,0.0413937337593788,0.3138803584534564,0.32307989947136617,0.27796591007168414,0.18774253074962527,0.0642535486289439,0.02596983069311485
FJI,Fiji,2009,0.040715133778357,0.30918366914697903,0.3225905192600218,0.2845418553150312,0.19054068972507765,0.0665190952233908,0.027482070366562552
FJI,Fiji,2010,0.040071972525640445,0.30462930298984203,0.32188246256623,0.291161516668742,0.19321870958410142,0.06884439969678245,0.0290984073878581
FJI,Fiji,2011,0.0394552078223062,0.3001672951680426,0.3209601076075269,0.29788681347924356,0.195793698548145,0.0712646289348012,0.0308284859962972
FJI,Fiji,2012,0.0388586781385677,0.2957571486019754,0.31981425134258834,0.3047717513475054,0.19831626485757486,0.07378669884687884,0.0326687876430515
FJI,Fiji,2013,0.03828276147760105,0.29136243371603165,0.3184536515655647,0.3118443153803139,0.20079854594302,0.07641675708770759,0.034629012349586104
FJI,Fiji,2014,0.03772719639374235,0.28698416567623297,0.3168594106701093,0.3191181066236288,0.2032373160980966,0.07916460468491435,0.03671618584061785
FJI,Fiji,2015,0.03718764199451985,0.2825984671973495,0.3150334331120215,0.32661090850334346,0.2056465987289532,0.08202780245148354,0.0389365073229066
FJI,Fiji,2016,0.03666456863503495,0.2782054391288721,0.3129641457623171,0.33433628616706124,0.2080252546647624,0.0850107318169341,0.0413002996853647
FJI,Fiji,2017,0.0361710423292972,0.2738842879471274,0.3106457031889005,0.34219972354100264,0.21030104851144465,0.08810108755917405,0.0437975874703838
FJI,Fiji,2018,0.035704994857918004,0.2696187550861986,0.30814565040677083,0.3501481192499418,0.2124459286420969,0.09127063784273709,0.0464315527651078
FJI,Fiji,2019,0.0352664196367554,0.26540995032120196,0.30544023703905004,0.3582077270525276,0.21447811693612723,0.0945246732060266,0.049204936910373656
FJI,Fiji,2020,0.0348513406022133,0.26121312068237823,0.30252906838076865,0.3664278089814953,0.2164458847699108,0.0978570248929722,0.05212489931861225
FJI,Fiji,2021,0.0344561302508432,0.2570078547857958,0.299463255204412,0.37478550866285976,0.21833292702383061,0.1012671911398865,0.055185390499142645
FJI,Fiji,2022,0.03408127120072245,0.2527923101984547,0.2962638094400034,0.3832562759271231,0.22015019382391532,0.10472177848776146,0.058384303615446206
FJI,Fiji,2023,0.033716878044528345,0.2485537066914541,0.29295041940764366,0.3918411012270736,0.2219169080743932,0.10820844301476056,0.0617157501379197
FJI,Fiji,2024,0.03336451082100485,0.24427446989001178,0.28954465104062654,0.40053806010566717,0.22360621906882264,0.11175109730317129,0.06518074373367315
FSM,Federated States of Micronesia,1980,0.0372605615229535,0.3018124573312768,0.3209148452342063,0.2910658458160284,0.19137088505761404,0.06895678270021391,0.0307381780582004
FSM,Federated States of Micronesia,1981,0.0361514042995323,0.298603724518529,0.32107928147851805,0.29655956056619304,0.19398921726179055,0.07066670058832995,0.0319036427160725
FSM,Federated States of Micronesia,1982,0.03507846490785385,0.29527960977166956,0.321132852140221,0.30220675381548,0.19660301032989405,0.07245277844542175,0.0331509650401641
FSM,Federated States of Micronesia,1983,0.034043652412907646,0.2918655861117945,0.3210840980032007,0.30796965015360944,0.19920073261495402,0.07429640527077425,0.03447251226788105
FSM,Federated States of Micronesia,1984,0.033052303841308146,0.2884024350121973,0.32094212729489124,0.31378697765821256,0.20174393478118013,0.0761865621740917,0.0358564807029406
FSM,Federated States of Micronesia,1985,0.0321016784428203,0.2849145437719904,0.32072053914057075,0.3196228821782242,0.20420822081179246,0.0781065118107941,0.0373081495556375
FSM,Federated States of Micronesia,1986,0.03119018544280945,0.2814586978101453,0.3204099701438487,0.32542905992670673,0.2065637545424499,0.080046463512733,0.03881884187152375
FSM,Federated States of Micronesia,1987,0.03031266326956185,0.27808765775865424,0.3200029728482727,0.3311619435518113,0.20880509068000888,0.0819779062623622,0.04037894660944005
FSM,Federated States of Micronesia,1988,0.0294771078642434,0.2748299936625017,0.31948692974452014,0.33679253827189,0.21091427229810894,0.083895321479307,0.041982944494474
FSM,Federated States of Micronesia,1989,0.02868289500688875,0.27171686954338065,0.31887707811913013,0.34227891489157103,0.212873037368038,0.08577799796769225,0.04362787955584075
FSM,Federated States of Micronesia,1990,0.0279280735303733,0.26880881053526173,0.31817851206353986,0.3475545945013317,0.2146404952098093,0.08761582064550785,0.0452982786460145
FSM,Federated States of Micronesia,1991,0.02721326527289855,0.26616156900442567,0.31738971715066033,0.35256581542545185,0.21620943099120365,0.08937520537006441,0.0469811790641837
FSM,Federated States of Micronesia,1992,0.0265410058143538,0.2637846744580798,0.31648314376832476,0.35732490056029675,0.21758792049183495,0.09106975055303125,0.04866722951543035
FSM,Federated States of Micronesia,1993,0.02590140510991985,0.26166829706697314,0.315466098779945,0.36184304184921223,0.2187889691595031,0.09269660569774339,0.0503574669919656
FSM,Federated States of Micronesia,1994,0.02530276237596565,0.2597866081031218,0.3143503242739888,0.36612990506381216,0.2198269515071361,0.09427035252618829,0.05203260103048765
FSM,Federated States of Micronesia,1995,0.02474196202588065,0.25811289638204726,0.3131241327975053,0.37022408128316014,0.2207318438217447,0.09580836474459664,0.05368387271681875
FSM,Federated States of Micronesia,1996,0.02420900710541585,0.2566047107278653,0.31180519565027126,0.3741743820155839,0.2215082866388704,0.09734200189550166,0.0553240934812117
FSM,Federated States of Micronesia,1997,0.02370256834710285,0.2552307961874979,0.310377662875047,0.3780261561940619,0.22219654584293702,0.09886309938271645,0.056966510968408254
FSM,Federated States of Micronesia,1998,0.023222536204669603,0.25392817237445686,0.30886962482042885,0.3818118009836377,0.22279037237806135,0.10039115241771246,0.0586302761878638
FSM,Federated States of Micronesia,1999,0.02277043162681225,0.25268783486667185,0.30726826970621396,0.38555640434786,0.2233031011819282,0.10191887019009475,0.06033443297583695
FSM,Federated States of Micronesia,2000,0.02235139850747525,0.2514586850525057,0.3055890728833891,0.38928591016816044,0.2237458666980473,0.10345305143418271,0.0620869920359303
FSM,Federated States of Micronesia,2001,0.0219602259684807,0.25023617272156373,0.30381954187304416,0.39302604714893696,0.2241136127858839,0.1049993458580298,0.0639130885050232
FSM,Federated States of Micronesia,2002,0.021594453575373047,0.24898012424420826,0.30198320576961035,0.39679512942987316,0.22439293535811722,0.10656964265554875,0.0658325514162072
FSM,Federated States of Micronesia,2003,0.02125746260581535,0.24766922975666916,0.300075621743364,0.40061252863684566,0.2245887999319962,0.1081734379780275,0.06785029072682185
FSM,Federated States of Micronesia,2004,0.02095178312089965,0.24628497977898228,0.29808073671088253,0.40451162730422313,0.22470805397843896,0.10982368976167775,0.0699798835641064
FSM,Federated States of Micronesia,2005,0.020678455821880548,0.2448168474337065,0.2960079855899127,0.40849400546042747,0.22476905709523853,0.11152311623825331,0.07220183212693555
FSM,Federated States of Micronesia,2006,0.0204356009657135,0.24325980074550393,0.29382021747153103,0.4126091863466729,0.22479237184812334,0.11327696696611694,0.07453984753243255
FSM,Federated States of Micronesia,2007,0.0202209433793379,0.2416367531214067,0.2914539527445466,0.4169067590467266,0.22480754269731945,0.11510559568227964,0.0769936206671274
FSM,Federated States of Micronesia,2008,0.02003260942423325,0.23993907155726818,0.28892761786248344,0.42139169935130993,0.2248181169665976,0.11701904038921054,0.0795545419955017
FSM,Federated States of Micronesia,2009,0.0198622441723544,0.23819436314816855,0.2862408120385317,0.42605179615023053,0.2248449173140616,0.11901944897026816,0.08218742986590075
FSM,Federated States of Micronesia,2010,0.019712289606193,0.23653874280512704,0.2834535682789553,0.4306859939668,0.2248273931337566,0.12101465288149871,0.0848439479515446
FSM,Federated States of Micronesia,2011,0.01958748702869175,0.23497347873843039,0.28057624505112966,0.43527860081345016,0.2247177795756798,0.12302410667062466,0.08753671456714565
FSM,Federated States of Micronesia,2012,0.01948397593185965,0.23345508844582674,0.27761982021503173,0.43986544978798514,0.22456257734629542,0.12505190518235265,0.090250967259337
FSM,Federated States of Micronesia,2013,0.019403852686891952,0.2319458357995273,0.27461425751299595,0.44444870907695416,0.22434145714996284,0.12710881622666145,0.09299843570032976
FSM,Federated States of Micronesia,2014,0.0193459761215714,0.23042534581298946,0.27154339445291753,0.4490653044485469,0.22403773200082605,0.1292419794044207,0.0957855930433001
FSM,Federated States of Micronesia,2015,0.01931836817386155,0.22885975844990847,0.2684122981064797,0.45372949937085516,0.2236542240690802,0.13144806604562675,0.0986272092561481
FSM,Federated States of Micronesia,2016,0.0193225031214461,0.2272266649959045,0.2652073026799533,0.4584747286930361,0.22319990625676925,0.13372327733235428,0.10155154510391246
FSM,Federated States of Micronesia,2017,0.019368952411218852,0.22559542716164255,0.2619108853513452,0.46323730858440115,0.2226067889936281,0.13605749956386096,0.10457302002691196
FSM,Federated States of Micronesia,2018,0.0194534170517093,0.22397271968033539,0.2585625730991917,0.4679777732917102,0.22188053158236387,0.138442693727577,0.10765454798176921
FSM,Federated States of Micronesia,2019,0.019573427027082597,0.22235619313553528,0.25515802462357523,0.4727040422670232,0.22102935532997126,0.1408655523313705,0.11080913460568124
FSM,Federated States of Micronesia,2020,0.01972927384549515,0.22070662138347252,0.2516783623218744,0.4774819369796198,0.2201070121570599,0.1433334647078967,0.11404146011466315
FSM,Federated States of Micronesia,2021,0.019914581654470298,0.21900476885788794,0.2481491578059511,0.4823122518805638,0.2191207583067177,0.14585323567671493,0.117338257897131
FSM,Federated States of Micronesia,2022,0.0201284744234946,0.21724968451806392,0.2445610039176135,0.48720540324103995,0.21809226656588515,0.14840651693411716,0.12070661974103744
FSM,Federated States of Micronesia,2023,0.02036604704003105,0.21545920806248942,0.2409123495575009,0.49214843138079617,0.2170513766303426,0.150968815683449,0.12412823906700446
FSM,Federated States of Micronesia,2024,0.020627035577922198,0.2136288041784377,0.2372391696058183,0.4971171858403465,0.21598425446795766,0.15353994996956985,0.12759298140281886
KIR,Kiribati,1980,0.036453785678891695,0.36577159863860625,0.3253170452100095,0.22018930540998766,0.1646501475981863,0.043860619315364544,0.011678538496436651
KIR,Kiribati,1981,0.03476132302094685,0.3577615169619891,0.3281233848777097,0.2298256195848192,0.17055355625319035,0.04658296487660335,0.01268909845502545
KIR,Kiribati,1982,0.0331124073946798,0.34952835755206324,0.3307048761517086,0.23976866829133647,0.17651878788901226,0.0494563199331607,0.013793560469163399
KIR,Kiribati,1983,0.0315156146575694,0.3411349048824533,0.3330748550331133,0.2499293715353311,0.18249195157520237,0.052454221807190504,0.0149831981529381
KIR,Kiribati,1984,0.0299761123099423,0.3326554271629927,0.3352202983425352,0.2602327295561719,0.1884132429916313,0.055563030411014847,0.01625645615352565
KIR,Kiribati,1985,0.028495345278773253,0.3241653683122885,0.3371493758621255,0.27059129525327563,0.1942206160251568,0.058760243088615244,0.0176104361395035
KIR,Kiribati,1986,0.027077002167798202,0.31574267582581483,0.33885930915266793,0.2809139582701428,0.1998620501430744,0.06201741435307805,0.01903449377399025
KIR,Kiribati,1987,0.0257220404224182,0.3074672740196992,0.3403283835199879,0.2911383303448661,0.20531038184192918,0.06530662772962635,0.0205213207733104
KIR,Kiribati,1988,0.024433131484425098,0.2994031263814331,0.3415700557447855,0.30118886833502795,0.21052753830873733,0.06860047310967496,0.02206085691661545
KIR,Kiribati,1989,0.0232093865549585,0.2916400831569079,0.3425816929257942,0.31098010592491265,0.21546509003707726,0.07187201913270895,0.02364299675512625
KIR,Kiribati,1990,0.022051517033452053,0.284248274924482,0.34339071445940006,0.3204117999350937,0.22007146337321495,0.0750887035650309,0.02525163299684775
KIR,Kiribati,1991,0.02096007803629335,0.27726741609829314,0.3440027550737377,0.3294392950327828,0.22434260639588255,0.0782153322969059,0.02688135633999425
KIR,Kiribati,1992,0.0199374676751194,0.2707469660415897,0.3444193586646038,0.3380121925818337,0.22825807591767328,0.08124014762081065,0.028513969043349553
KIR,Kiribati,1993,0.0189809219746826,0.264667080319111,0.3446744410741548,0.34611991502469874,0.23182600439466924,0.08415195384336085,0.030141956786668502
KIR,Kiribati,1994,0.01809145270862755,0.25900042050352573,0.34477580350192266,0.3537885380811906,0.2350839482927037,0.08695367005239141,0.03175091973609535
KIR,Kiribati,1995,0.01726786032485085,0.2537451251905122,0.34472927959298527,0.3610212203430811,0.23804708099398758,0.0896503575690792,0.0333237817800142
KIR,Kiribati,1996,0.016501424508437598,0.24885289800963795,0.34455668658962746,0.3678634899270992,0.240742267338375,0.09225343955821469,0.03486778303050945
KIR,Kiribati,1997,0.0157888360636667,0.24431367038180124,0.3442728025280982,0.3743238871637198,0.2431877064670783,0.0947572714945144,0.03637890920212695
KIR,Kiribati,1998,0.01512971603285485,0.24008551142850243,0.3438996012433818,0.38042266894790355,0.2453898192029248,0.09716755584212336,0.03786529390285535
KIR,Kiribati,1999,0.0145244664128538,0.2361587380077269,0.3434435338990986,0.38616568182637284,0.24736453569867145,0.09946722927566204,0.03933391685203925
KIR,Kiribati,2000,0.0139731721012883,0.2324879940233808,0.3429223591691903,0.3915858790013364,0.2491367420725267,0.10166279404822434,0.0407863428805853
KIR,Kiribati,2001,0.0134725257701501,0.22906780801274318,0.34235573194285385,0.3966751915652993,0.2507011283277408,0.1037418893702511,0.042232173867307446
KIR,Kiribati,2002,0.0130191687419685,0.22587206188579384,0.34177076850425264,0.40143907588187455,0.2520562883286159,0.10570568561951299,0.043677101933745605
KIR,Kiribati,2003,0.01261260592636135,0.222873419926867,0.3411653582850974,0.40590896628344547,0.2532184490904707,0.10756915884736684,0.045121358345607855
KIR,Kiribati,2004,0.012251836000116,0.2200446250031414,0.3405550539339737,0.4100983683302182,0.2541900376812451,0.10932201080038564,0.0465863198485873
KIR,Kiribati,2005,0.011939102305744801,0.21738173362123245,0.3399276204844772,0.41402181815122374,0.2549773455126737,0.11098546253372475,0.04805901010482525
KIR,Kiribati,2006,0.0116665614652779,0.21486508890605083,0.3392764807062395,0.41772139748191706,0.2556091040488551,0.11255992878351866,0.0495523646495432
KIR,Kiribati,2007,0.011433947489407199,0.21249411571255628,0.33853946928315204,0.42126676022233894,0.2561137068182965,0.11407720948172656,0.05107584392231575
KIR,Kiribati,2008,0.0112384197002852,0.21026325391337225,0.3377190900365817,0.42467022045225894,0.256504629133914,0.11554128116725065,0.0526243101510942
KIR,Kiribati,2009,0.011075828897423801,0.2081704935428904,0.3368093232802738,0.42795134929592604,0.2568053283108181,0.11696195196411124,0.05418406902099665
KIR,Kiribati,2010,0.0109432376139686,0.2062844319620021,0.3358536170148949,0.43100435331366743,0.25697360261206115,0.1183050447653334,0.05572570593627275
KIR,Kiribati,2011,0.01084015583096685,0.20460245334606708,0.3348345132186045,0.43385513653812635,0.25700031234676657,0.1195963644514763,0.05725845973988335
KIR,Kiribati,2012,0.0107643135300381,0.20307798006263283,0.33376560160305846,0.4365431663336406,0.25690684814946146,0.1208676344217311,0.058768683762447954
KIR,Kiribati,2013,0.01071472866487185,0.2016854599903531,0.33263910604638114,0.43910096346224203,0.25671512727907875,0.12213352436063621,0.06025231182252705
KIR,Kiribati,2014,0.01068921782757465,0.200403476710584,0.33143916099335025,0.4415694821254958,0.2564226668783246,0.12342947808251635,0.061717337164654745
KIR,Kiribati,2015,0.0106928841945874,0.19920083749622058,0.33015847355013467,0.4439840305810306,0.25605238797906993,0.12477337865841376,0.0631582639435468
KIR,Kiribati,2016,0.01072337914485835,0.19805978366411864,0.32876152909990425,0.44639887612661144,0.25563107050673145,0.12617556779082895,0.06459223782905091
KIR,Kiribati,2017,0.0107864001053342,0.1970398629297117,0.32722997003247434,0.4487683400564727,0.2551062152696902,0.127642198012546,0.06601992677423635
KIR,Kiribati,2018,0.01087872988354465,0.19615542321853616,0.3256162479726114,0.4510300497010665,0.2544524152182395,0.12914186287222415,0.06743577161060266
KIR,Kiribati,2019,0.01099849377720995,0.1953793069210194,0.32388908840617053,0.4532456062573912,0.25371091376845456,0.13068880797331686,0.06884588451561975
KIR,Kiribati,2020,0.01114496155369495,0.19467778577449169,0.32204370157004764,0.45545888379491817,0.252924324562655,0.132279687208804,0.07025487202345905
KIR,Kiribati,2021,0.01131561088568475,0.19400504348737058,0.3201038577142348,0.45769767917517806,0.25210519684160276,0.13392481823140445,0.07166766410217071
KIR,Kiribati,2022,0.0115087295534138,0.1933627812198367,0.3180773582885672,0.45995386416889505,0.25126907382359087,0.1355933998436346,0.07309139050166945
KIR,Kiribati,2023,0.01172099532226785,0.19273963139924433,0.31596933095946306,0.46223757092764084,0.25043152532005053,0.1372718637319669,0.07453418187562325
KIR,Kiribati,2024,0.0119515124245485,0.19211594799653275,0.3138071269096679,0.4645449801335666,0.24958714246976182,0.13895722696734675,0.07600061069645796
MHL,Marshall Islands,1980,0.0287161145702469,0.2771610620900953,0.36211753836125676,0.2897361497247085,0.20713794304096733,0.060584881162042,0.022013325521699052
MHL,Marshall Islands,1981,0.0278176107038552,0.27348718467024463,0.36223627339495595,0.2954772670036492,0.21048859876138895,0.06212139613339045,0.022867272108869702
MHL,Marshall Islands,1982,0.026955633510701398,0.26972271657908564,0.36223601022381935,0.30134898668129173,0.21383520683777874,0.0637273876572112,0.02378639218630165
MHL,Marshall Islands,1983,0.02612627747250375,0.2658977690724827,0.3621117070525135,0.30732721526192486,0.21716624931622125,0.06539138878121581,0.02476957716448775
MHL,Marshall Islands,1984,0.0253337945911254,0.2620588235543832,0.36185909225009943,0.3133631649357525,0.22044949473508163,0.06710422186466244,0.0258094483360084
MHL,Marshall Islands,1985,0.02457605478617495,0.2582484498134553,0.3614938229674693,0.3193988986106103,0.2236437111956728,0.0688476601002193,0.02690752731471805
MHL,Marshall Islands,1986,0.02385724533639985,0.2544932491178141,0.3610223654291074,0.3253941242785704,0.22671645905849666,0.07062176604468434,0.0280558991753893
MHL,Marshall Islands,1987,0.02317137671827,0.2508429161687994,0.36043354690597396,0.3313116244491706,0.2296599024692603,0.07240450948332745,0.029247212496582898
MHL,Marshall Islands,1988,0.02251935823644225,0.24735328046854796,0.35972107788418545,0.3370991430586716,0.23244847402524133,0.0741816871912454,0.030468981842184953
MHL,Marshall Islands,1989,0.0219061700723648,0.24406011831935398,0.3588793969821376,0.34272133852207115,0.23506316410002698,0.0759340134233074,0.03172416099873665
MHL,Marshall Islands,1990,0.021326041781840048,0.24101282830446807,0.3579230307528087,0.34812018794657207,0.237473491600872,0.07764922960092416,0.032997466744775855
MHL,Marshall Islands,1991,0.020783869296399998,0.2382456811920245,0.35685788810393515,0.3532477863331597,0.2396628044733942,0.0792995085944478,0.03428547326531755
MHL,Marshall Islands,1992,0.02027525249164075,0.23580405901753881,0.3556715764683695,0.3580687791141633,0.24161054281540867,0.08088258662205319,0.03557564967670135
MHL,Marshall Islands,1993,0.019798336836179,0.23367470753967712,0.35437113077544913,0.3625947614771614,0.24333257359195137,0.082405058445516,0.03685712943969395
MHL,Marshall Islands,1994,0.01936056271195455,0.23182959583061602,0.35295638946170704,0.36684685612250656,0.24485243944665552,0.0838730831015345,0.03812133357431635
MHL,Marshall Islands,1995,0.018953595018005948,0.23025963704930402,0.35143271900564055,0.37083932066471303,0.24618052551495473,0.08529999604972825,0.03935879910002995
MHL,Marshall Islands,1996,0.01857363806425835,0.22892620450962364,0.3497927551203765,0.3746246180418893,0.24734854699655429,0.08669739847515415,0.0405786725701807
MHL,Marshall Islands,1997,0.0182164270958739,0.2277903288512369,0.34804000828124876,0.37824685026002414,0.2483879439162418,0.08807400691403494,0.04178489942974725
MHL,Marshall Islands,1998,0.0178816051296782,0.22681406953696287,0.3461936700111291,0.3817205488478903,0.24930466083444663,0.0894348341895665,0.0429810538238769
MHL,Marshall Islands,1999,0.01757453451186805,0.22599120185653299,0.34423796971243276,0.38506063369815047,0.25011642083717284,0.09077351973843785,0.04417069312253965
MHL,Marshall Islands,2000,0.017296240222078797,0.2252920975854418,0.3422125857698487,0.3882570523856226,0.2508194626070138,0.09208228336695035,0.045355306411658296
MHL,Marshall Islands,2001,0.017043787323853497,0.22470245551582205,0.3401135943982685,0.39132953220288824,0.25141140872897894,0.09336701540596909,0.04655110806794015
MHL,Marshall Islands,2002,0.01681742980669865,0.22420186323248503,0.3379534301724,0.39428099396690564,0.25187258679335706,0.09464003590824276,0.047768371265305754
MHL,Marshall Islands,2003,0.0166187366764306,0.2237722387922068,0.3357254549516163,0.3971299698432281,0.25222833475422896,0.09589387114701409,0.04900776394198485
MHL,Marshall Islands,2004,0.0164454436529939,0.22340577612050372,0.3334153918071817,0.3999005088883093,0.2524842899038483,0.09714006192782855,0.0502761570566323
MHL,Marshall Islands,2005,0.0163027139391892,0.2231044067644106,0.3310407396836893,0.40256835153335574,0.2526222958916946,0.09837858681353981,0.0515674688281213
MHL,Marshall Islands,2006,0.01618704889019585,0.22285889633485145,0.3285840631970274,0.4051656754695885,0.2526626256032262,0.09960880469559065,0.05289424517077155
MHL,Marshall Islands,2007,0.01609920430488855,0.22266860579685066,0.32599986277421933,0.40773943600689566,0.2526236702282588,0.10085053175763245,0.0542652340210044
MHL,Marshall Islands,2008,0.01603930855330275,0.2225485230447144,0.3232988235322124,0.41027390163706834,0.25249784355490484,0.1021082773672907,0.055667780714872744
MHL,Marshall Islands,2009,0.01600223051546125,0.2225268104681653,0.3204884706742128,0.4127437974807646,0.2522875462460322,0.1033668003061492,0.05708945092858315
MHL,Marshall Islands,2010,0.01598927853107715,0.22265224581825754,0.31761175000589714,0.41505369799674585,0.25195618879432696,0.10459557579179254,0.058501933410626296
MHL,Marshall Islands,2011,0.01600094450713165,0.22292173651889663,0.3146855004093191,0.41719175376378637,0.2514736417267376,0.10580490734994225,0.0599132046871065
MHL,Marshall Islands,2012,0.01603653411272175,0.223298823012438,0.31173270232002703,0.419175499171786,0.25086264082995907,0.10699969325106701,0.06131316509075985
MHL,Marshall Islands,2013,0.016094421634928552,0.22377058849376902,0.3087578525921195,0.42101097764873524,0.2501259883955548,0.10819145818161,0.0626935310715704
MHL,Marshall Islands,2014,0.016174976979490552,0.2243227502449836,0.3057528873420666,0.42271695770541184,0.2492676815053127,0.10939223360933589,0.0640570425907631
MHL,Marshall Islands,2015,0.01628367874615345,0.22491331609995246,0.3027102355904656,0.4243365355449302,0.24829894924260826,0.11062444669032326,0.0654131396119987
MHL,Marshall Islands,2016,0.01642200993914835,0.2255332031162646,0.29962252610889717,0.4258828265702323,0.2472172942162439,0.11188759391805125,0.06677793843593699
MHL,Marshall Islands,2017,0.01659695525483795,0.226247313423147,0.2964761832249736,0.42729284226739067,0.24595856202713154,0.11317746623174005,0.068156814008519
MHL,Marshall Islands,2018,0.01680472413521705,0.22705499223445746,0.2933035600125735,0.42853655939380647,0.24450954793259044,0.11448476321412934,0.06954224824708655
MHL,Marshall Islands,2019,0.017045671978125,0.2279473365475706,0.2900741642444379,0.4296618795321028,0.2428968549336295,0.11582050266326616,0.0709445219352071
MHL,Marshall Islands,2020,0.017317282377578153,0.22884087724848962,0.28678269162872716,0.43077277463466035,0.24119724011357851,0.1172018046931594,0.07237372982792245
MHL,Marshall Islands,2021,0.01762186392471575,0.2297122615385914,0.2834103063063807,0.4319184248331249,0.23943938721732644,0.11863267258470835,0.07384636503109
MHL,Marshall Islands,2022,0.017952397934310402,0.23053874960354614,0.2799639896882247,0.4331148991406292,0.23763284986252797,0.12010467174278686,0.0753773775353142
MHL,Marshall Islands,2023,0.01830898993522195,0.23131309114780607,0.27644078522374255,0.43436986008677647,0.2358013728439719,0.12160061254144755,0.07696787470135699
MHL,Marshall Islands,2024,0.01868897674602175,0.23202410607670784,0.2728506496930652,0.43568832714024935,0.23395408185228395,0.12312797665190166,0.07860626863606365
NIU,Niue,1980,0.0174085290979867,0.22204201567350512,0.31984701440069097,0.4164392495229523,0.27217680009404016,0.10090292044207474,0.0433595289868372
NIU,Niue,1981,0.0166213400324969,0.21612514963809956,0.3188629318316577,0.42522866155258376,0.2764468841924811,0.1037745825327411,0.045007194827361444
NIU,Niue,1982,0.015864347278560398,0.21018143486846452,0.31771196252092565,0.43413779790508966,0.2806268565218262,0.10675377816269549,0.04675716322056805
